9/22/2016 16:54,/opt/fall16/epoch_52.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 16:57,/opt/fall16/epoch_51.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:00,/opt/fall16/epoch_50.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:03,/opt/fall16/epoch_49.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:06,/opt/fall16/epoch_48.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:09,/opt/fall16/epoch_47.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:12,/opt/fall16/epoch_46.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:15,/opt/fall16/epoch_45.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:18,/opt/fall16/epoch_44.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:21,/opt/fall16/epoch_43.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:24,/opt/fall16/epoch_42.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:27,/opt/fall16/epoch_41.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:30,/opt/fall16/epoch_40.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:33,/opt/fall16/epoch_39.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:36,/opt/fall16/epoch_38.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:39,/opt/fall16/epoch_37.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:42,/opt/fall16/epoch_36.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:45,/opt/fall16/epoch_35.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:48,/opt/fall16/epoch_34.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:51,/opt/fall16/epoch_33.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:54,/opt/fall16/epoch_32.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 17:57,/opt/fall16/epoch_31.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:00,/opt/fall16/epoch_30.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:03,/opt/fall16/epoch_29.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:06,/opt/fall16/epoch_28.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:09,/opt/fall16/epoch_27.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:12,/opt/fall16/epoch_26.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:15,/opt/fall16/epoch_25.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:18,/opt/fall16/epoch_24.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:21,/opt/fall16/epoch_23.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:24,/opt/fall16/epoch_22.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:27,/opt/fall16/epoch_21.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:30,/opt/fall16/epoch_20.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:33,/opt/fall16/epoch_19.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:36,/opt/fall16/epoch_18.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:39,/opt/fall16/epoch_17.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:42,/opt/fall16/epoch_16.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:45,/opt/fall16/epoch_15.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:48,/opt/fall16/epoch_14.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:51,/opt/fall16/epoch_13.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:54,/opt/fall16/epoch_12.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 18:57,/opt/fall16/epoch_11.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:00,/opt/fall16/epoch_10.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:03,/opt/fall16/epoch_9.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:06,/opt/fall16/epoch_8.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:09,/opt/fall16/epoch_7.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:12,/opt/fall16/epoch_6.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:15,/opt/fall16/epoch_5.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:18,/opt/fall16/epoch_4.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:21,/opt/fall16/epoch_3.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:24,/opt/fall16/epoch_2.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:27,/opt/fall16/epoch_1.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:30,/opt/fall16/epoch0.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:33,/opt/fall16/epoch1.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:36,/opt/fall16/epoch2.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:39,/opt/fall16/epoch3.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:42,/opt/fall16/epoch4.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:45,/opt/fall16/epoch5.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:48,/opt/fall16/epoch6.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:51,/opt/fall16/epoch7.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:54,/opt/fall16/epoch8.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 19:57,/opt/fall16/epoch9.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:00,/opt/fall16/epoch10.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:03,/opt/fall16/epoch11.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:06,/opt/fall16/epoch12.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:09,/opt/fall16/epoch13.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:12,/opt/fall16/epoch14.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:15,/opt/fall16/epoch15.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:18,/opt/fall16/epoch16.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:21,/opt/fall16/epoch17.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:24,/opt/fall16/epoch18.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:27,/opt/fall16/epoch19.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:30,/opt/fall16/epoch20.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:33,/opt/fall16/epoch21.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:36,/opt/fall16/epoch22.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:39,/opt/fall16/epoch23.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:42,/opt/fall16/epoch24.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:45,/opt/fall16/epoch25.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:48,/opt/fall16/epoch26.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:51,/opt/fall16/epoch27.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:54,/opt/fall16/epoch28.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 20:57,/opt/fall16/epoch29.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:00,/opt/fall16/epoch30.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:03,/opt/fall16/epoch31.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:06,/opt/fall16/epoch32.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:09,/opt/fall16/epoch33.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:12,/opt/fall16/epoch34.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:15,/opt/fall16/epoch35.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:18,/opt/fall16/epoch36.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:21,/opt/fall16/epoch37.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:24,/opt/fall16/epoch38.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:27,/opt/fall16/epoch39.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:30,/opt/fall16/epoch40.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:33,/opt/fall16/epoch41.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:36,/opt/fall16/epoch42.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:39,/opt/fall16/epoch43.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:42,/opt/fall16/epoch44.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:45,/opt/fall16/epoch45.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:48,/opt/fall16/epoch46.sc16,2462e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:51,/opt/fall16/epoch47.sc16,2480e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:54,/opt/fall16/epoch48.sc16,2412e6,60,60,/opt/fall16/fall16_clemson.log,55
9/22/2016 21:57,/opt/fall16/epoch49.sc16,2437e6,60,60,/opt/fall16/fall16_clemson.log,55
